Year	Week	StationID	BattlesCount	VACCount	RiotsCount	TotalCount	HighMaxTemp	TempCat
2003	46	636610	5	6	0	11	81.09	M
2003	46	637410	0	0	1	1	74.8	M
2003	46	644500	0	2	0	2	93.9	H
2003	46	646500	0	1	0	1	91.8	M
2003	46	652010	1	0	0	1	91.4	M
2003	46	652640	2	2	0	4	84.19	M
2003	46	655100	1	0	0	1	95.9	M
2003	46	655780	0	1	0	1	91.4	M
2003	46	696754	2	0	0	2	87.8	M
2003	47	610910	1	1	0	2	93.9	M
2003	47	627900	1	0	0	1	103.3	H
2003	47	628050	1	0	0	1	99.5	M
2003	47	636120	3	0	0	3	96.4	M
2003	47	636610	13	13	0	26	80.09	M
2003	47	646500	1	1	0	2	88.3	M
2003	47	646550	1	0	0	1	86.9	M
2003	47	655450	0	1	0	1	93.19	M
2003	47	677810	0	1	0	1	84.19	M
2003	48	627810	0	1	0	1	95	M
2003	48	627900	0	1	0	1	86	C
2003	48	636120	0	4	0	4	95.9	M
2003	48	636610	7	5	0	12	82.9	H
2003	48	637290	1	5	1	7	79.69	M
2003	48	638010	3	3	0	6	79.3	C
2003	48	646500	0	2	0	2	91.4	M
2003	48	653380	1	0	0	1	94.5	M
2003	48	653440	1	1	0	2	89.59	M
2003	48	655570	2	0	0	2	91.4	M
2003	48	655780	4	0	0	4	91.9	H
2003	48	683680	0	0	1	1	81.5	H
2003	49	610990	1	0	0	1	99.3	M
2003	49	618560	2	0	0	2	87.09	M
2003	49	623660	0	1	0	1	74.5	M
2003	49	627300	0	2	0	2	95	M
2003	49	627600	2	0	0	2	85.09	C
2003	49	627700	1	3	0	4	85.59	C
2003	49	628400	0	1	0	1	95	M
2003	49	629410	1	8	0	9	93.19	M
2003	49	636120	2	1	0	3	97.19	M
2003	49	636610	1	5	1	7	80.8	M
2003	49	637410	0	0	1	1	73.19	M
2003	49	638010	0	1	0	1	78.3	C
2003	49	646500	1	0	1	2	91.4	M
2003	49	655780	2	0	1	3	92.3	H
2003	49	672730	0	0	1	1	95.9	H
2003	49	673410	0	0	1	1	89.59	M
2003	49	677750	0	0	1	1	83.3	M
2003	49	679650	0	0	1	1	86.9	M
2003	49	696754	1	0	0	1	84.19	M
2003	50	616410	0	1	0	1	89.59	H
2003	50	618490	4	2	0	6	85.09	M
2003	50	623180	0	1	0	1	71.59	M
2003	50	623250	0	1	0	1	73	M
2003	50	623660	0	1	0	1	72.3	M
2003	50	624400	0	1	0	1	73	M
2003	50	627900	0	1	0	1	96.4	M
2003	50	628400	1	4	1	6	102.19	M
2003	50	636120	0	2	0	2	95.4	M
2003	50	636610	1	0	0	1	78.59	M
2003	50	637290	1	0	0	1	74.5	C
2003	50	646500	0	1	0	1	89.59	M
2003	50	655780	1	0	1	2	92.09	H
2003	50	673410	0	1	0	1	83.8	M
2003	50	676650	0	0	3	3	84.9	M
2003	51	618320	0	0	1	1	90.69	M
2003	51	618560	0	0	4	4	87.8	M
2003	51	627600	1	0	0	1	88.69	M
2003	51	636240	4	3	0	7	95.19	M
2003	51	636610	1	1	0	2	79.9	M
2003	51	637410	0	1	0	1	75.4	M
2003	51	638010	0	1	0	1	81.9	M
2003	51	655630	1	0	0	1	93.19	M
2003	51	676650	0	0	1	1	84.19	M
2003	52	610960	2	0	1	3	86	C
2003	52	618490	3	0	0	3	87.8	M
2003	52	627700	1	0	0	1	82.4	C
2003	52	629410	3	2	0	5	100.4	M
2003	52	634030	4	0	0	4	72.69	M
2003	52	634780	2	0	0	2	95.4	M
2003	52	636610	0	4	0	4	84.19	H
2003	52	638010	2	3	0	5	83.5	M
2003	52	644000	2	0	0	2	81.3	M
2003	52	646500	0	1	0	1	87.8	M
2003	52	672610	0	1	0	1	107.59	H
2003	53	610960	2	0	0	2	88.9	C
2003	53	636300	2	0	0	2	87.8	M
2003	53	677610	0	1	0	1	91.4	M
2003	53	677750	0	1	0	1	88.19	H
2003	53	677810	0	1	0	1	84.19	M
2003	53	678690	0	1	0	1	87.4	M
2003	53	678810	0	1	0	1	87.3	H
2003	53	679750	0	1	0	1	86.69	M
2004	1	603690	0	0	1	1	60.4	C
2004	1	627900	3	3	0	6	97.69	M
2004	1	636120	5	2	0	7	98.09	M
2004	1	636610	0	1	0	1	83.3	H
2004	1	637290	0	1	1	2	79.69	M
2004	1	637420	0	0	1	1	76.5	M
2004	1	638010	4	2	0	6	82.9	M
2004	1	647560	0	2	0	2	91.4	M
2004	1	648100	1	0	0	1	87.8	M
2004	1	650460	0	0	1	1	62.59	C
2004	1	651250	0	1	0	1	94.5	M
2004	1	652500	0	1	0	1	90.3	M
2004	1	655600	0	1	0	1	95	H
2004	1	677610	0	2	0	2	88.9	M
2004	1	677750	0	15	1	16	86.19	H
2004	1	677790	0	1	0	1	88.3	M
2004	1	678610	0	1	0	1	82.19	M
2004	1	678690	0	1	0	1	87.8	M
2004	1	678770	0	1	0	1	78.3	M
2004	1	679830	0	1	0	1	80.4	M
2004	1	681100	0	0	1	1	85.5	M
2004	2	618490	1	1	0	2	90.5	M
2004	2	627900	1	1	0	2	70.69	C
2004	2	636120	1	0	0	1	97	M
2004	2	636610	5	2	0	7	84.4	H
2004	2	637290	2	1	0	3	76.3	M
2004	2	637420	2	0	0	2	81.3	M
2004	2	638010	3	2	0	5	80.59	M
2004	2	644500	0	2	0	2	82.4	C
2004	2	647560	0	6	0	6	87.8	C
2004	2	653300	0	1	0	1	94.09	M
2004	2	653350	1	0	0	1	92.69	M
2004	2	653440	0	0	1	1	87.59	M
2004	2	673410	0	0	1	1	92.3	H
2004	2	677750	0	1	0	1	85.3	H
2004	2	678690	0	1	0	1	88.3	M
2004	2	679750	0	2	0	2	90.9	H
2004	3	610520	0	0	1	1	90.5	C
2004	3	610990	0	0	1	1	92.3	M
2004	3	617010	0	0	1	1	89.59	M
2004	3	627900	3	0	0	3	88.19	M
2004	3	632100	0	0	1	1	87.8	M
2004	3	636120	2	1	0	3	97	M
2004	3	636610	3	3	0	6	85.5	H
2004	3	636710	1	0	0	1	93.4	M
2004	3	636950	0	0	1	1	68.4	C
2004	3	637290	0	1	0	1	75.9	M
2004	3	646500	0	1	0	1	93.19	M
2004	3	647560	0	10	0	10	98.59	M
2004	3	648100	1	1	0	2	87.8	M
2004	3	648600	0	0	1	1	95	M
2004	3	650460	0	0	1	1	80.59	C
2004	3	653440	0	0	1	1	87.8	M
2004	3	677750	0	1	0	1	86.5	H
2004	3	677810	0	1	0	1	73.4	M
2004	3	679750	0	1	0	1	82	M
2004	3	683770	1	0	0	1	86.9	M
2004	3	684790	1	0	0	1	82.8	M
2004	3	696754	1	0	0	1	82.4	M
2004	4	601350	0	1	0	1	63.5	C
2004	4	603900	0	0	1	1	62.59	C
2004	4	627300	0	1	0	1	90.5	C
2004	4	627900	0	2	0	2	89.59	M
2004	4	636120	5	2	0	7	100.8	H
2004	4	636610	1	0	0	1	84.19	H
2004	4	637140	0	0	1	1	81.69	M
2004	4	637720	0	1	0	1	89.8	M
2004	4	643900	15	2	0	17	86	M
2004	4	647560	0	2	0	2	99	M
2004	4	648100	1	0	0	1	84.19	M
2004	4	653440	0	2	0	2	88.69	M
2004	4	655920	0	1	0	1	88.5	M
2004	4	673410	0	0	1	1	88.69	M
2004	4	685880	0	1	0	1	84.69	M
2004	5	612260	0	1	0	1	86	C
2004	5	627700	0	2	0	2	90	M
2004	5	627900	2	1	0	3	77	C
2004	5	628090	0	1	0	1	91.4	M
2004	5	636120	2	0	0	2	87.8	C
2004	5	636610	2	6	0	8	84.69	H
2004	5	636710	1	0	0	1	99	H
2004	5	636870	1	1	0	2	86.69	H
2004	5	648100	1	0	0	1	86	M
2004	5	677750	0	1	0	1	78.8	M
2004	5	678770	0	1	0	1	72.9	M
2004	5	678810	0	1	0	1	69.8	M
2004	5	679830	0	1	0	1	76.59	M
2004	5	681910	0	1	0	1	86.5	M
2004	5	688170	0	0	1	1	90.5	H
2004	6	612970	1	0	0	1	88.19	M
2004	6	627700	0	6	0	6	77	C
2004	6	627900	0	3	0	3	98.09	M
2004	6	636120	3	4	0	7	99.69	H
2004	6	636610	3	6	0	9	85.09	H
2004	6	636870	0	1	0	1	85.59	H
2004	6	637080	0	1	0	1	90.9	H
2004	6	643900	1	4	0	5	82.4	M
2004	6	647500	0	1	0	1	94.09	M
2004	6	648100	0	1	0	1	87.8	M
2004	6	653350	0	0	1	1	98.59	H
2004	6	661600	0	0	1	1	87.59	H
2004	6	677650	0	1	0	1	82.19	M
2004	6	677750	0	5	1	6	82.4	M
2004	6	677790	0	1	0	1	84.19	M
2004	6	677810	0	7	0	7	81.5	M
2004	6	678770	0	1	0	1	75.9	M
2004	6	683680	1	0	0	1	74.3	M
2004	6	688170	0	0	1	1	85.3	H
2004	6	696754	3	0	0	3	84.19	M
2004	7	627520	1	0	0	1	96.8	M
2004	7	627900	1	1	0	2	93.19	M
2004	7	636120	3	0	0	3	98.59	M
2004	7	636610	3	0	0	3	83.3	H
2004	7	637290	1	0	0	1	80.19	M
2004	7	643900	0	2	0	2	86.69	M
2004	7	646500	0	0	4	4	97.69	H
2004	7	647560	1	3	0	4	98.19	M
2004	7	649100	0	0	2	2	93.19	H
2004	7	650460	0	2	0	2	91.4	M
2004	7	655030	0	0	1	1	101.69	M
2004	7	655180	0	1	0	1	100.4	M
2004	7	655600	0	1	0	1	95	H
2004	7	655780	1	0	0	1	91.59	H
2004	7	655920	0	1	0	1	90.9	H
2004	7	672610	0	1	0	1	91.4	M
2004	7	677750	0	1	0	1	80.8	M
2004	7	677810	0	1	0	1	78.8	M
2004	8	605550	0	0	1	1	86	M
2004	8	605800	0	0	1	1	80.59	M
2004	8	610430	1	0	0	1	93.4	M
2004	8	636120	8	0	0	8	101.09	H
2004	8	636610	5	4	1	10	84.4	H
2004	8	643900	0	1	3	4	75.19	C
2004	8	646500	0	1	3	4	95.69	H
2004	8	648100	0	1	1	2	89.59	H
2004	8	650460	1	0	0	1	82.4	C
2004	8	677750	0	2	0	2	78.09	M
2004	8	685880	1	0	0	1	87.59	H
2004	9	603510	0	0	3	3	52.7	C
2004	9	610240	1	0	0	1	86.5	C
2004	9	610430	1	0	0	1	98.59	M
2004	9	610850	1	0	0	1	109	H
2004	9	610910	1	0	0	1	104.9	H
2004	9	610960	1	0	0	1	105.8	M
2004	9	618560	0	4	0	4	89.59	H
2004	9	627300	1	1	0	2	103.09	M
2004	9	627600	4	1	0	5	100	M
2004	9	627700	0	1	0	1	100.4	M
2004	9	627900	2	0	0	2	102.9	H
2004	9	636240	2	2	0	4	100.59	H
2004	9	636610	1	2	0	3	85.59	H
2004	9	638700	0	1	1	2	88.5	M
2004	9	648100	1	0	0	1	87.8	M
2004	9	655570	0	1	0	1	94.59	M
2004	9	670830	0	0	1	1	80.4	M
2004	9	673410	0	1	0	1	88.9	M
2004	9	676650	0	2	0	2	75.19	C
2004	9	677750	0	4	0	4	78.8	M
2004	9	678690	0	1	0	1	82.8	M
2004	9	678810	0	1	0	1	78.8	M
2004	9	685880	0	1	0	1	85.3	H
2004	10	603950	0	0	1	1	68.69	M
2004	10	604170	0	0	1	1	56.79	C
2004	10	604190	0	0	1	1	68	M
2004	10	604450	0	0	1	1	60.4	M
2004	10	605110	0	0	1	1	60.29	M
2004	10	627900	0	1	0	1	90.5	M
2004	10	636120	2	1	0	3	102.19	H
2004	10	636610	1	0	0	1	85.3	H
2004	10	637290	2	0	0	2	82.59	H
2004	10	638700	0	1	1	2	89.09	M
2004	10	644500	1	0	0	1	91.4	M
2004	10	647530	2	0	0	2	78.8	C
2004	10	648100	2	0	0	2	87.8	M
2004	10	650460	0	2	2	4	78.8	C
2004	10	653350	0	0	1	1	94.8	M
2004	10	653440	1	1	8	10	94.09	H
2004	10	655600	3	0	0	3	98.19	H
2004	10	655780	0	1	0	1	93.19	H
2004	10	675610	0	0	4	4	84.19	M
2004	10	676650	0	2	6	8	86.19	M
2004	10	677750	0	3	0	3	82.4	M
2004	10	678810	0	1	0	1	77.4	M
2004	10	679830	0	2	0	2	80.19	M
2004	11	627210	0	0	1	1	91	C
2004	11	627900	3	2	0	5	94.5	M
2004	11	628050	0	0	2	2	101.3	M
2004	11	628800	0	2	0	2	97.3	M
2004	11	631250	0	1	3	4	86.9	M
2004	11	636120	3	1	0	4	102.19	H
2004	11	636610	1	2	0	3	84.9	H
2004	11	637290	0	1	0	1	82.9	H
2004	11	637420	0	0	1	1	83.69	H
2004	11	638200	0	0	1	1	92.3	H
2004	11	643900	1	1	0	2	84.19	M
2004	11	648100	0	0	1	1	87.8	M
2004	11	649100	0	0	2	2	94.09	H
2004	11	649500	0	0	1	1	87.8	H
2004	11	653300	0	0	2	2	101.09	H
2004	11	653350	1	2	2	5	100.4	H
2004	11	653440	0	0	1	1	90.3	M
2004	11	655780	0	0	1	1	93.4	H
2004	11	677750	1	7	0	8	82.9	M
2004	11	679750	0	1	0	1	79.69	M
2004	11	688170	1	0	0	1	86.19	H
2004	12	614420	0	0	1	1	88.69	M
2004	12	618490	0	0	1	1	92.3	H
2004	12	627210	1	0	0	1	95.9	M
2004	12	627600	0	6	0	6	91.9	M
2004	12	628100	2	0	0	2	104	H
2004	12	628400	0	2	0	2	103.09	M
2004	12	629410	15	1	0	16	96.8	M
2004	12	631700	6	1	0	7	86.4	M
2004	12	636120	1	2	0	3	101.3	H
2004	12	636610	1	0	0	1	88.9	H
2004	12	637720	0	1	0	1	91.9	H
2004	12	638010	1	0	0	1	80.59	M
2004	12	638700	0	3	0	3	89.59	M
2004	12	648100	0	1	0	1	89.59	H
2004	12	650460	2	2	1	5	87.8	M
2004	12	653300	0	0	1	1	101.5	H
2004	12	655780	0	0	4	4	95.19	H
2004	12	661600	0	0	1	1	82.19	M
2004	12	672370	0	1	0	1	88.3	M
2004	12	677750	1	7	0	8	84	M
2004	12	678770	0	1	0	1	77	M
2004	13	603950	0	0	1	1	64.19	M
2004	13	604450	0	0	1	1	59	M
2004	13	610430	1	0	0	1	105.8	H
2004	13	612970	0	0	1	1	99.5	H
2004	13	618490	0	0	2	2	88.9	M
2004	13	636120	5	0	0	5	100.8	H
2004	13	636240	6	7	0	13	101.3	H
2004	13	636610	2	4	0	6	90.5	H
2004	13	636710	0	1	0	1	94.3	M
2004	13	638700	0	1	0	1	88.9	M
2004	13	643900	2	2	0	4	86	M
2004	13	644500	1	0	0	1	90.5	M
2004	13	647580	0	1	0	1	109	H
2004	13	648100	1	2	0	3	91.4	H
2004	13	655780	0	8	1	9	94.3	H
2004	13	677750	0	19	1	20	81.09	M
2004	13	677790	0	5	0	5	81.9	M
2004	13	678770	0	1	0	1	75	M
2004	13	679710	0	1	0	1	77.5	M
2004	14	603900	0	0	1	1	66.19	M
2004	14	610960	1	0	0	1	111.19	H
2004	14	612020	1	0	0	1	101.3	M
2004	14	616950	1	0	0	1	99.9	M
2004	14	618490	0	1	1	2	89.59	M
2004	14	627900	0	1	0	1	100.4	M
2004	14	628090	1	0	0	1	111.19	H
2004	14	628800	1	0	0	1	108.5	H
2004	14	636120	2	0	0	2	97	M
2004	14	636610	12	2	0	14	81.5	M
2004	14	637290	5	0	0	5	79	M
2004	14	638010	2	0	0	2	83.3	M
2004	14	648100	1	1	0	2	82.4	M
2004	14	653440	1	0	1	2	89.59	M
2004	14	672290	0	0	1	1	73	M
2004	14	672970	0	1	0	1	89.59	H
2004	14	677750	0	2	0	2	81.09	M
2004	14	678770	0	1	0	1	77.69	M
2004	14	683680	0	1	0	1	73.4	M
2004	14	696754	1	0	0	1	87.8	M
2004	15	610990	1	0	0	1	105.3	H
2004	15	612020	1	0	0	1	99.69	M
2004	15	617010	0	1	0	1	88.3	M
2004	15	628050	1	0	0	1	103.5	M
2004	15	636120	3	1	0	4	99.69	H
2004	15	636610	6	3	0	9	80.8	M
2004	15	636950	1	0	0	1	74.3	M
2004	15	637080	0	1	1	2	81.3	C
2004	15	637290	1	3	2	6	76.09	M
2004	15	637910	0	2	0	2	83.3	M
2004	15	647560	0	1	0	1	104	M
2004	15	648100	5	0	2	7	89.59	H
2004	15	650460	1	0	0	1	95	M
2004	15	653440	1	1	0	2	88.69	M
2004	15	672170	0	1	0	1	79.69	M
2004	15	672830	0	1	0	1	85.3	M
2004	15	672970	0	1	0	1	83.5	M
2004	15	677750	0	1	0	1	73.4	M
2004	15	677810	0	1	0	1	76.59	M
2004	15	685810	1	0	0	1	90	M
2004	15	685880	1	0	0	1	82.59	M
2004	16	606800	1	0	0	1	87.8	M
2004	16	636120	1	1	0	2	100.19	H
2004	16	636610	2	1	0	3	80.09	M
2004	16	638700	0	0	2	2	87.8	M
2004	16	638940	0	0	2	2	89.59	M
2004	16	646500	3	0	0	3	97	H
2004	16	647560	0	3	0	3	106.19	H
2004	16	648100	1	0	2	3	87.8	M
2004	16	670830	0	0	1	1	77	M
2004	16	672170	0	0	1	1	76.09	M
2004	16	672830	0	3	1	4	88.69	M
2004	16	677750	1	10	1	12	81.5	M
2004	16	678530	0	2	0	2	87.3	M
2004	16	678670	0	2	0	2	74.09	M
2004	16	678770	0	1	0	1	68	C
2004	16	696754	1	0	0	1	87.8	M
2004	17	610520	1	0	0	1	108	H
2004	17	628050	0	1	0	1	109.4	H
2004	17	636120	4	4	0	8	98.59	M
2004	17	636610	2	1	0	3	78.09	M
2004	17	636710	0	2	0	2	91.59	M
2004	17	637290	0	3	5	8	79.5	M
2004	17	637420	1	0	0	1	80.59	M
2004	17	643900	16	4	0	20	82.4	M
2004	17	646500	1	0	0	1	93.59	M
2004	17	647000	1	0	0	1	111.19	H
2004	17	647560	2	2	0	4	106.69	H
2004	17	648100	1	0	0	1	86	M
2004	17	649500	0	0	1	1	86	M
2004	17	653380	0	0	1	1	94.09	M
2004	17	653440	1	0	0	1	87.8	M
2004	17	655780	0	0	2	2	94.5	H
2004	17	672970	0	1	0	1	86.69	M
2004	17	676650	0	0	2	2	80.19	M
2004	17	677610	0	1	0	1	85.3	M
2004	17	677750	0	2	0	2	75.19	M
2004	17	678670	0	1	0	1	66.9	C
2004	18	604300	1	0	0	1	61.29	M
2004	18	605110	0	2	0	2	76.5	M
2004	18	610910	1	0	0	1	110.3	H
2004	18	636120	2	0	0	2	90.5	C
2004	18	636610	1	0	0	1	72.09	C
2004	18	637290	3	0	1	4	71.4	C
2004	18	638940	0	0	1	1	89.59	M
2004	18	646500	0	1	0	1	93.19	M
2004	18	647560	2	3	0	5	109.8	H
2004	18	648100	1	0	0	1	87.8	M
2004	18	648600	1	0	0	1	104	H
2004	18	653380	0	0	2	2	95.4	M
2004	18	677750	0	5	0	5	69.8	C
2004	18	678530	0	1	0	1	75	C
2004	19	603510	1	0	0	1	70.9	M
2004	19	636120	0	3	0	3	98.8	M
2004	19	636240	6	5	0	11	85.09	C
2004	19	636610	5	0	0	5	78.09	M
2004	19	637290	1	0	0	1	81.9	H
2004	19	637400	1	0	0	1	76.09	M
2004	19	637420	0	0	1	1	75.19	M
2004	19	643900	7	1	0	8	84.9	M
2004	19	647560	0	2	0	2	109.4	H
2004	19	648100	0	0	2	2	80.59	C
2004	19	655780	1	1	1	3	90.5	M
2004	19	673410	0	0	1	1	84.19	M
2004	19	677750	0	3	1	4	75.69	M
2004	19	677790	0	1	0	1	79	M
2004	19	678770	0	1	0	1	71.59	M
2004	19	678810	0	1	0	1	66.4	C
2004	19	683680	1	0	0	1	69.8	M
2004	19	684110	0	0	1	1	91.8	M
2004	20	603510	1	0	0	1	68.9	M
2004	20	603950	3	0	0	3	80.8	M
2004	20	604450	1	0	0	1	63.7	M
2004	20	610910	0	2	0	2	105.09	H
2004	20	618490	0	1	1	2	82.4	M
2004	20	623180	0	1	0	1	74.09	M
2004	20	623250	0	2	0	2	73	M
2004	20	623660	0	2	0	2	80.8	M
2004	20	628400	1	3	0	4	103.09	M
2004	20	631700	6	0	0	6	98.09	H
2004	20	636120	5	1	0	6	98.8	M
2004	20	636240	1	2	0	3	97.69	M
2004	20	636610	3	3	0	6	82.59	M
2004	20	637230	0	1	0	1	95.69	M
2004	20	643900	0	1	0	1	86	M
2004	20	646500	0	1	0	1	92.3	M
2004	20	647000	5	0	0	5	107.59	H
2004	20	651250	6	7	0	13	85.59	M
2004	20	652010	1	2	1	4	79.69	C
2004	20	655780	0	0	1	1	89.59	M
2004	20	670230	0	0	1	1	83.5	M
2004	20	677750	0	14	0	14	76.8	M
2004	20	678530	0	1	0	1	53.59	C
2004	20	678670	0	2	0	2	75.9	M
2004	20	678810	0	1	0	1	70.69	M
2004	21	603900	1	0	0	1	83.3	M
2004	21	605310	1	0	0	1	74.5	M
2004	21	618490	0	2	0	2	85.09	M
2004	21	636190	1	0	0	1	79.9	M
2004	21	636240	2	2	0	4	95.4	M
2004	21	636610	1	1	0	2	84.19	H
2004	21	637290	1	2	0	3	79.3	M
2004	21	643900	8	2	0	10	84.19	M
2004	21	645040	1	0	0	1	83.69	M
2004	21	646500	0	2	1	3	93.19	M
2004	21	647560	0	1	0	1	105.8	H
2004	21	650190	0	2	0	2	85.09	M
2004	21	652010	0	0	1	1	88.69	M
2004	21	655780	0	0	1	1	90.5	M
2004	21	677750	0	1	0	1	73	M
2004	22	604020	1	0	0	1	86.19	H
2004	22	610990	0	1	0	1	90.5	M
2004	22	618490	1	1	0	2	84.19	M
2004	22	636120	0	1	0	1	93.9	M
2004	22	637230	0	1	0	1	91.19	M
2004	22	644500	0	0	2	2	82.4	C
2004	22	647560	0	3	0	3	101.3	M
2004	22	648600	0	1	0	1	90.5	M
2004	22	650190	0	1	0	1	85.59	M
2004	22	652640	0	1	0	1	84.19	M
2004	22	655630	0	0	1	1	92.5	M
2004	22	655780	0	0	1	1	88.9	M
2004	22	670830	0	0	1	1	68.9	C
2004	22	677650	0	1	0	1	71.59	C
2004	22	677750	0	3	0	3	71.59	C
2004	22	677810	0	2	0	2	72.09	C
2004	22	678670	0	1	0	1	69.3	C
2004	22	678810	0	1	0	1	57	C
2004	22	679830	0	1	0	1	61.5	C
2004	23	603900	1	0	0	1	85.09	M
2004	23	604300	0	1	0	1	85.8	M
2004	23	610240	0	1	0	1	109.19	H
2004	23	628400	0	1	0	1	90.5	M
2004	23	636120	3	1	0	4	95.69	M
2004	23	636240	6	3	0	9	96.4	M
2004	23	636610	1	2	0	3	79.3	M
2004	23	637230	0	2	0	2	91.59	M
2004	23	637290	0	0	1	1	78.8	M
2004	23	643900	11	7	4	22	86	M
2004	23	644500	1	0	0	1	85.3	M
2004	23	652010	2	0	0	2	84.19	M
2004	23	652500	0	0	3	3	86.4	M
2004	23	655630	2	0	0	2	91.4	M
2004	23	655780	0	2	1	3	84.19	M
2004	23	655920	2	0	0	2	85.09	M
2004	23	677750	0	5	0	5	72.9	M
2004	23	677790	0	3	0	3	83.3	M
2004	23	678770	0	1	0	1	72	M
2004	23	684780	0	1	0	1	68	C
2004	24	603670	0	1	0	1	76.3	M
2004	24	604680	1	0	0	1	82.4	M
2004	24	605110	1	0	0	1	65.5	M
2004	24	610960	1	0	0	1	107.59	H
2004	24	618490	2	0	0	2	85.09	M
2004	24	627700	2	0	0	2	98.59	M
2004	24	627900	0	8	0	8	100.9	M
2004	24	628050	1	0	0	1	91.4	M
2004	24	629410	18	10	0	28	86.9	C
2004	24	634500	7	1	0	8	71.59	M
2004	24	636240	0	1	0	1	93.59	M
2004	24	637230	1	0	0	1	93.4	M
2004	24	637290	2	0	0	2	77.69	M
2004	24	642100	1	0	0	1	78.8	C
2004	24	643900	4	0	0	4	86	M
2004	24	644500	1	0	0	1	84.19	M
2004	24	652640	0	1	0	1	84.19	M
2004	24	655780	0	0	1	1	84.59	M
2004	24	670830	0	0	1	1	65.69	C
2004	24	679750	0	1	0	1	64.19	C
2004	24	679830	0	1	0	1	66.9	C
2004	25	603900	0	1	0	1	81.3	M
2004	25	604020	1	0	0	1	77.4	M
2004	25	604030	0	0	1	1	87.09	M
2004	25	604370	0	2	0	2	86	H
2004	25	610960	1	0	0	1	108.9	H
2004	25	612970	2	1	0	3	97.5	M
2004	25	627210	0	1	0	1	91.4	C
2004	25	627520	1	0	0	1	80.19	C
2004	25	627900	0	5	0	5	83.3	C
2004	25	628090	1	0	0	1	101.5	M
2004	25	636120	3	0	0	3	94.59	M
2004	25	636190	1	0	0	1	72.5	C
2004	25	636240	1	7	0	8	86.19	C
2004	25	643900	4	0	0	4	83.69	M
2004	25	651340	0	3	0	3	74.09	C
2004	25	652010	1	0	0	1	86	M
2004	25	652710	0	1	0	1	88.69	M
2004	25	655630	2	0	0	2	86	C
2004	25	655780	0	1	0	1	85.09	M
2004	25	677750	0	1	0	1	68.9	C
2004	25	678770	0	1	0	1	61.9	C
2004	25	679650	0	0	1	1	70.3	C
2004	25	681100	0	0	1	1	73.19	C
2004	26	603900	1	1	0	2	89.59	H
2004	26	627210	0	2	0	2	101.3	M
2004	26	636120	1	0	0	1	94.59	M
2004	26	636610	1	0	0	1	82.19	M
2004	26	637230	1	1	0	2	89.09	C
2004	26	643900	0	1	0	1	82.4	M
2004	26	647560	0	1	0	1	96.8	M
2004	26	655070	1	0	0	1	80.8	C
2004	26	655630	1	0	0	1	87.8	M
2004	26	655780	0	1	0	1	86	M
2004	26	661600	0	1	0	1	77	M
2004	26	670270	0	1	0	1	90.09	M
2004	26	670830	0	1	0	1	67.09	C
2004	26	671370	0	1	0	1	75.59	M
2004	26	671610	0	1	0	1	90	M
2004	26	677610	0	1	0	1	77.9	C
2004	26	677750	0	2	0	2	70	C
2004	26	677810	0	1	0	1	69.8	C
2004	26	678690	0	1	0	1	73	C
2004	26	678810	0	1	0	1	68	C
2004	26	683680	0	1	0	1	61	C
2004	27	603510	1	0	0	1	81.5	M
2004	27	603900	1	0	0	1	82	M
2004	27	605110	2	0	0	2	102.59	H
2004	27	610240	0	1	0	1	104	M
2004	27	627900	3	1	0	4	98.59	M
2004	27	628400	1	0	0	1	89.59	C
2004	27	636240	4	4	0	8	88.3	C
2004	27	636710	1	0	0	1	88.5	C
2004	27	637080	0	2	2	4	84.19	M
2004	27	637420	0	1	1	2	78.8	M
2004	27	637910	0	1	0	1	81.3	M
2004	27	643900	1	0	0	1	82.4	M
2004	27	646010	1	0	0	1	80.59	M
2004	27	646600	1	0	0	1	89.09	M
2004	27	647060	1	0	0	1	88	M
2004	27	650190	0	1	0	1	85.09	M
2004	27	652010	1	1	0	2	82.4	C
2004	27	670270	0	1	0	1	87.09	C
2004	27	677650	0	1	0	1	68	C
2004	27	677750	0	3	0	3	76.3	M
2004	27	677790	0	3	0	3	80.59	M
2004	27	677810	0	1	0	1	77.5	M
2004	27	682630	0	0	3	3	69.8	M
2004	28	605350	0	0	1	1	91	H
2004	28	605360	1	0	0	1	93.59	H
2004	28	627710	0	1	0	1	95.4	M
2004	28	636120	3	1	0	4	91.8	C
2004	28	636240	4	3	0	7	90.69	M
2004	28	636610	2	0	0	2	76.5	M
2004	28	637400	0	0	1	1	78.4	M
2004	28	638700	0	1	0	1	82.59	C
2004	28	643900	0	3	0	3	84.19	M
2004	28	644500	0	2	0	2	84.19	M
2004	28	647560	0	0	1	1	89.19	C
2004	28	652010	0	5	0	5	87.8	M
2004	28	652640	1	1	2	4	86	M
2004	28	670090	0	2	0	2	86.9	M
2004	28	670830	0	1	0	1	71.59	C
2004	28	670950	0	1	0	1	78.8	C
2004	28	671370	0	1	0	1	69.59	C
2004	28	671610	0	2	0	2	78.8	C
2004	28	677650	0	1	0	1	62.59	C
2004	28	677750	0	3	1	4	66.19	C
2004	28	681100	0	0	2	2	71.59	C
2004	28	683960	1	0	1	2	64.4	C
2004	29	603900	1	0	0	1	83.5	M
2004	29	616410	0	0	2	2	88.9	M
2004	29	627520	1	0	0	1	93.19	M
2004	29	627900	0	2	0	2	94.09	M
